continent,location,date,population,new_vaccinations,TotalVaccinated,Vaccine_percentage
Europe,Bulgaria,2021-04-06,6885868,9586,516388,7.4992433778864189
Europe,Bulgaria,2021-04-07,6885868,13818,530206,7.6999152467052818
Europe,Bulgaria,2021-04-08,6885868,19063,549269,7.9767576142906025
Europe,Bulgaria,2021-04-09,6885868,14880,564149,8.1928523753287177
Europe,Bulgaria,2021-04-10,6885868,3666,567815,8.24609185072964
Europe,Bulgaria,2021-04-11,6885868,1600,569415,8.26932784654019
Europe,Bulgaria,2021-04-12,6885868,7330,576745,8.3757777523472718
Europe,Bulgaria,2021-04-13,6885868,10503,587248,8.52830754234615
Europe,Bulgaria,2021-04-14,6885868,14882,602130,8.7444313483790275
Europe,Bulgaria,2021-04-15,6885868,14998,617128,8.96223976410817
Europe,Bulgaria,2021-04-16,6885868,13754,630882,9.16198219309461
Europe,Bulgaria,2021-04-17,6885868,3087,633969,9.20681314251159
Europe,Bulgaria,2021-04-18,6885868,1227,635196,9.2246322467988051
Europe,Bulgaria,2021-04-19,6885868,7043,642239,9.32691419585737
Europe,Bulgaria,2021-04-20,6885868,11847,654086,9.4989622223371111
Europe,Bulgaria,2021-04-21,6885868,19168,673254,9.7773294521475
Europe,Bulgaria,2021-04-22,6885868,22016,695270,10.097056754500668
Europe,Bulgaria,2021-04-23,6885868,18423,713693,10.364604723761769
Europe,Bulgaria,2021-04-24,6885868,4230,717923,10.42603488768591
Europe,Bulgaria,2021-04-25,6885868,2070,719993,10.45609645726581
Europe,Bulgaria,2021-04-26,6885868,10910,730903,10.614536903698996
Europe,Bulgaria,2021-04-27,6885868,16749,747652,10.85777421234331
Europe,Bulgaria,2021-04-28,6885868,25355,773007,11.225992133453619
Europe,Bulgaria,2021-04-29,6885868,26922,799929,11.616966807960885
Europe,Bulgaria,2021-04-30,6885868,12287,812216,11.795404733288526
Europe,Bulgaria,2021-05-01,6885868,5755,817971,11.8789817057196
Europe,Bulgaria,2021-05-02,6885868,3405,821376,11.928430809303926
Europe,Bulgaria,2021-05-03,6885868,8887,830263,12.057492243534149
Europe,Bulgaria,2021-05-04,6885868,11133,841396,12.219171206883431
Europe,Bulgaria,2021-05-05,6885868,32481,873877,12.690876444334979
Europe,Bulgaria,2021-05-06,6885868,7130,881007,12.79442185066574
Europe,Bulgaria,2021-05-07,6885868,38117,919124,13.347975883359947
Europe,Bulgaria,2021-05-08,6885868,10048,929172,13.493897937050203
Europe,Bulgaria,2021-05-09,6885868,5645,934817,13.575877434769298
Europe,Bulgaria,2021-05-10,6885868,25475,960292,13.9458380555654
Europe,Bulgaria,2021-05-11,6885868,35748,996040,14.46498829196261
Europe,Bulgaria,2021-05-12,6885868,36476,1032516,14.994710906453623
Europe,Bulgaria,2021-05-13,6885868,37760,1070276,15.543080407582602
Europe,Bulgaria,2021-05-14,6885868,33237,1103513,16.025764653054633
Europe,Bulgaria,2021-05-15,6885868,6591,1110104,16.121482433296716
Europe,Bulgaria,2021-05-16,6885868,3390,1113494,16.170713699420318
Europe,Bulgaria,2021-05-17,6885868,18236,1131730,16.435545961671064
Europe,Bulgaria,2021-05-18,6885868,26071,1157801,16.814161990906591
Europe,Bulgaria,2021-05-19,6885868,30349,1188150,17.254905263940582
Europe,Bulgaria,2021-05-20,6885868,34204,1222354,17.751632764380613
Europe,Bulgaria,2021-05-21,6885868,25066,1247420,18.115653683747642
Europe,Bulgaria,2021-05-22,6885868,6348,1253768,18.207842497126
Europe,Bulgaria,2021-05-23,6885868,3668,1257436,18.261111017521685
Europe,Bulgaria,2021-05-24,6885868,5172,1262608,18.336221373979285
Europe,Bulgaria,2021-05-25,6885868,16862,1279470,18.58109972482772
Europe,Bulgaria,2021-05-26,6885868,20858,1300328,18.884009975213
Europe,Bulgaria,2021-05-27,6885868,18211,1318539,19.148479175029205
Europe,Bulgaria,2021-05-28,6885868,19344,1337883,19.429402364378753
Europe,Bulgaria,2021-05-29,6885868,7074,1344957,19.532134510856146
Europe,Bulgaria,2021-05-30,6885868,5045,1350002,19.605400510146286
Europe,Bulgaria,2021-05-31,6885868,12674,1362676,19.789458641960607
Europe,Bulgaria,2021-06-01,6885868,18048,1380724,20.051560674703612
Europe,Bulgaria,2021-06-02,6885868,21981,1402705,20.370779689648423
Europe,Bulgaria,2021-06-03,6885868,23153,1425858,20.70701907152446
Europe,Bulgaria,2021-06-04,6885868,21745,1447603,21.022810777087216
Europe,Bulgaria,2021-06-05,6885868,5991,1453594,21.109815058900345
Europe,Bulgaria,2021-06-06,6885868,7410,1461004,21.217426764497954
Europe,Bulgaria,2021-06-07,6885868,14523,1475527,21.428336993970838
Europe,Bulgaria,2021-06-08,6885868,21760,1497287,21.744346536994318
Europe,Bulgaria,2021-06-09,6885868,24007,1521294,22.09298813163424
Europe,Bulgaria,2021-06-10,6885868,23763,1545057,22.438086236913051
Europe,Bulgaria,2021-06-11,6885868,20489,1565546,22.735637685764527
Europe,Bulgaria,2021-06-12,6885868,4968,1570514,22.807785452756281
Europe,Bulgaria,2021-06-13,6885868,3263,1573777,22.855172361712423
Europe,Bulgaria,2021-06-14,6885868,9654,1583431,22.995372551434329
Europe,Bulgaria,2021-06-15,6885868,15458,1598889,23.219861315959005
Europe,Bulgaria,2021-06-16,6885868,17608,1616497,23.475573449854107
Europe,Bulgaria,2021-06-17,6885868,18212,1634709,23.740057172167692
Europe,Bulgaria,2021-06-18,6885868,15230,1649939,23.961234807289365
Europe,Bulgaria,2021-06-19,6885868,3856,1653795,24.017233557192792
Europe,Bulgaria,2021-06-20,6885868,3133,1656928,24.062732541489325
Europe,Bulgaria,2021-06-21,6885868,8502,1665430,24.186202814227634
Europe,Bulgaria,2021-06-22,6885868,12722,1678152,24.370958025916266
Europe,Bulgaria,2021-06-23,6885868,13899,1692051,24.572806217023039
Europe,Bulgaria,2021-06-24,6885868,14212,1706263,24.779199949810248
Europe,Bulgaria,2021-06-25,6885868,12280,1718543,24.957536217656219
Europe,Bulgaria,2021-06-26,6885868,3106,1721649,25.002643094523453
Europe,Bulgaria,2021-06-27,6885868,2720,1724369,25.042144287401385
Europe,Bulgaria,2021-06-28,6885868,8059,1732428,25.159181093799649
Europe,Bulgaria,2021-06-29,6885868,12590,1745018,25.342019335833914
Europe,Bulgaria,2021-06-30,6885868,13012,1758030,25.530986071763213
Europe,Bulgaria,2021-07-01,6885868,12304,1770334,25.709670879546344
Europe,Bulgaria,2021-07-02,6885868,11725,1782059,25.87994716134553
Europe,Bulgaria,2021-07-03,6885868,3598,1785657,25.932199106924504
Europe,Bulgaria,2021-07-04,6885868,2157,1787814,25.9635241337766
Europe,Bulgaria,2021-07-05,6885868,7814,1795628,26.077002928316372
Europe,Bulgaria,2021-07-06,6885868,11701,1807329,26.246930670178397
Europe,Bulgaria,2021-07-07,6885868,12827,1820156,26.4332107440921
Europe,Bulgaria,2021-07-08,6885868,12278,1832434,26.61151796694331
Europe,Bulgaria,2021-07-09,6885868,11544,1843978,26.779165676716428
Europe,Bulgaria,2021-07-10,6885868,3265,1847243,26.826581630667334
Europe,Bulgaria,2021-07-11,6885868,2093,1849336,26.856977217687007
Europe,Bulgaria,2021-07-12,6885868,8410,1857746,26.979111420666214
Europe,Bulgaria,2021-07-13,6885868,,1857746,26.979111420666214
Europe,Bulgaria,2021-07-14,6885868,,1857746,26.979111420666214
Europe,Bulgaria,2021-07-15,6885868,,1857746,26.979111420666214
Europe,Bulgaria,2021-07-16,6885868,,1857746,26.979111420666214
Europe,Bulgaria,2021-07-17,6885868,,1857746,26.979111420666214
Europe,Bulgaria,2021-07-18,6885868,,1857746,26.979111420666214
Europe,Bulgaria,2021-07-19,6885868,,1857746,26.979111420666214
Europe,Bulgaria,2021-07-20,6885868,,1857746,26.979111420666214
Europe,Bulgaria,2021-07-21,6885868,,1857746,26.979111420666214
Europe,Bulgaria,2021-07-22,6885868,,1857746,26.979111420666214
Europe,Bulgaria,2021-07-23,6885868,,1857746,26.979111420666214
Europe,Bulgaria,2021-07-24,6885868,,1857746,26.979111420666214
Europe,Bulgaria,2021-07-25,6885868,,1857746,26.979111420666214
Europe,Bulgaria,2021-07-26,6885868,,1857746,26.979111420666214
Europe,Bulgaria,2021-07-27,6885868,,1857746,26.979111420666214
Europe,Bulgaria,2021-07-28,6885868,12972,1870718,27.167497256700244
Europe,Bulgaria,2021-07-29,6885868,12211,1882929,27.34483147222689
Europe,Bulgaria,2021-07-30,6885868,10955,1893884,27.503925431042241
Europe,Bulgaria,2021-07-31,6885868,3193,1897077,27.550295765181676
Europe,Bulgaria,2021-08-01,6885868,2165,1899242,27.58173697201282
Europe,Bulgaria,2021-08-02,6885868,8310,1907552,27.70241892525387
Europe,Bulgaria,2021-08-03,6885868,12380,1919932,27.882207442838
Europe,Bulgaria,2021-08-04,6885868,12652,1932584,28.065946079709921
Europe,Bulgaria,2021-08-05,6885868,12514,1945098,28.247680611943188
Europe,Bulgaria,2021-08-06,6885868,11864,1956962,28.419975520878417
Europe,Bulgaria,2021-08-07,6885868,3278,1960240,28.467580267295279
Europe,Bulgaria,2021-08-08,6885868,2331,1962571,28.501432208691774
Europe,Bulgaria,2021-08-09,6885868,8984,1971555,28.631902325168014
Europe,Bulgaria,2021-08-10,6885868,11896,1983451,28.804661954019451
Europe,Bulgaria,2021-08-11,6885868,12314,1995765,28.983491986776393
Europe,Bulgaria,2021-08-12,6885868,11835,2007600,29.155365743287557
Europe,Bulgaria,2021-08-13,6885868,10475,2018075,29.307488903359751
Europe,Bulgaria,2021-08-14,6885868,3504,2021579,29.358375734184854
Europe,Bulgaria,2021-08-15,6885868,2186,2023765,29.390121913461019
Europe,Bulgaria,2021-08-16,6885868,9135,2032900,29.522784927041879
Europe,Bulgaria,2021-08-17,6885868,12209,2045109,29.700090097573757
Europe,Bulgaria,2021-08-18,6885868,12789,2057898,29.88581831658696
Europe,Bulgaria,2021-08-19,6885868,12127,2070025,30.061932642333545
Europe,Bulgaria,2021-08-20,6885868,11770,2081795,30.2328624365149
Europe,Bulgaria,2021-08-21,6885868,3704,2085499,30.286653766816325
Europe,Bulgaria,2021-08-22,6885868,2389,2087888,30.321348013060955
Europe,Bulgaria,2021-08-23,6885868,9879,2097767,30.464815764693721
Europe,Bulgaria,2021-08-24,6885868,13733,2111500,30.664253221235143
Europe,Bulgaria,2021-08-25,6885868,13791,2125291,30.864532982624702
Europe,Bulgaria,2021-08-26,6885868,13409,2138700,31.059265150014493
Europe,Bulgaria,2021-08-27,6885868,12486,2151186,31.240593052321074
Europe,Bulgaria,2021-08-28,6885868,3930,2155116,31.297666467030737
Europe,Bulgaria,2021-08-29,6885868,2540,2157656,31.334553610379984
Europe,Bulgaria,2021-08-30,6885868,10403,2168059,31.485631150640703
Europe,Bulgaria,2021-08-31,6885868,13487,2181546,31.68149607282626
Europe,Bulgaria,2021-09-01,6885868,12038,2193584,31.856317896305885
Europe,Bulgaria,2021-09-02,6885868,12188,2205772,32.033318094392747
Europe,Bulgaria,2021-09-03,6885868,12194,2217966,32.210405427463904
Europe,Bulgaria,2021-09-04,6885868,3370,2221336,32.259346243639875
Europe,Bulgaria,2021-09-05,6885868,2148,2223484,32.290540568015537
Europe,Bulgaria,2021-09-06,6885868,1654,2225138,32.314560778684694
Europe,Bulgaria,2021-09-07,6885868,11367,2236505,32.479638006421268
Europe,Bulgaria,2021-09-08,6885868,12458,2248963,32.660559278801159
Europe,Bulgaria,2021-09-09,6885868,11908,2260871,32.833493177621179
Europe,Bulgaria,2021-09-10,6885868,11027,2271898,32.993632756248012
Europe,Bulgaria,2021-09-11,6885868,3073,2274971,33.038260390701652
Europe,Bulgaria,2021-09-12,6885868,1956,2276927,33.066666395580043
Europe,Bulgaria,2021-09-13,6885868,8044,2284971,33.183485364517587
Europe,Bulgaria,2021-09-14,6885868,10983,2295954,33.342985953259635
Europe,Bulgaria,2021-09-15,6885868,10282,2306236,33.492306271337178
Europe,Bulgaria,2021-09-16,6885868,11187,2317423,33.654769449545071
Europe,Bulgaria,2021-09-17,6885868,10446,2327869,33.8064714571932
Europe,Bulgaria,2021-09-18,6885868,3041,2330910,33.850634371730621
Europe,Bulgaria,2021-09-19,6885868,1697,2332607,33.875279049787189
Europe,Bulgaria,2021-09-20,6885868,7546,2340153,33.984865815028691
Europe,Bulgaria,2021-09-21,6885868,10064,2350217,34.131020228677052
Europe,Bulgaria,2021-09-22,6885868,1858,2352075,34.158003028812054
Europe,Bulgaria,2021-09-23,6885868,11441,2363516,34.324154921354868
Europe,Bulgaria,2021-09-24,6885868,10007,2373523,34.469481552652475
Europe,Bulgaria,2021-09-25,6885868,2466,2375989,34.50529403119549
Europe,Bulgaria,2021-09-26,6885868,1512,2377501,34.527252047236459
Europe,Bulgaria,2021-09-27,6885868,5209,2382710,34.602899736097179
Europe,Bulgaria,2021-09-28,6885868,7969,2390679,34.718629517731095
Europe,Bulgaria,2021-09-29,6885868,9006,2399685,34.84941912914973
Europe,Bulgaria,2021-09-30,6885868,8906,2408591,34.978756490830207
Europe,Bulgaria,2021-10-01,6885868,7062,2415653,35.081314367339019
Europe,Bulgaria,2021-10-02,6885868,2283,2417936,35.1144692288612
Europe,Bulgaria,2021-10-03,6885868,470,2418406,35.121294802630551
Europe,Bulgaria,2021-10-04,6885868,6199,2424605,35.211319763899048
Europe,Bulgaria,2021-10-05,6885868,7405,2432010,35.318858857009751
Europe,Bulgaria,2021-10-06,6885868,7179,2439189,35.423115865712205
Europe,Bulgaria,2021-10-07,6885868,7709,2446898,35.53506979802691
Europe,Bulgaria,2021-10-08,6885868,7203,2454101,35.639675346666536
Europe,Bulgaria,2021-10-09,6885868,2335,2456436,35.673585378052557
Europe,Bulgaria,2021-10-10,6885868,1219,2457655,35.691288302360718
Europe,Bulgaria,2021-10-11,6885868,5165,2462820,35.766297001336653
Europe,Bulgaria,2021-10-12,6885868,7669,2470489,35.87767003375609
Europe,Bulgaria,2021-10-13,6885868,5548,2476037,35.958240849229171
Europe,Bulgaria,2021-10-14,6885868,8058,2484095,36.075263133130058
Europe,Bulgaria,2021-10-15,6885868,8629,2492724,36.200577763035831
Europe,Bulgaria,2021-10-16,6885868,2925,2495649,36.243056067876992
Europe,Bulgaria,2021-10-17,6885868,1790,2497439,36.269051338190046
Europe,Bulgaria,2021-10-18,6885868,6201,2503640,36.359105344453305
Europe,Bulgaria,2021-10-19,6885868,9089,2512729,36.491100323154612
Europe,Bulgaria,2021-10-20,6885868,13483,2526212,36.686907155350639
Europe,Bulgaria,2021-10-21,6885868,28241,2554453,37.097037003904227
Europe,Bulgaria,2021-10-22,6885868,24037,2578490,37.4461142734656
Europe,Bulgaria,2021-10-23,6885868,,2578490,37.4461142734656
Europe,Bulgaria,2021-10-24,6885868,,2578490,37.4461142734656
Europe,Bulgaria,2021-10-25,6885868,24833,2603323,37.806751450942713
Europe,Bulgaria,2021-10-26,6885868,32006,2635329,38.271558502138006
Europe,Bulgaria,2021-10-27,6885868,25410,2660739,38.6405751606043
Europe,Bulgaria,2021-10-28,6885868,23380,2684119,38.980111149385962
Europe,Bulgaria,2021-10-29,6885868,23144,2707263,39.316219828785563
Europe,Bulgaria,2021-10-30,6885868,7735,2714998,39.428551346032194
Europe,Bulgaria,2021-10-31,6885868,4971,2719969,39.50074268051609
Europe,Bulgaria,2021-11-01,6885868,14526,2734495,39.711696477481127
Europe,Bulgaria,2021-11-02,6885868,18781,2753276,39.984443500804836
Europe,Bulgaria,2021-11-03,6885868,19542,2772818,40.268242144635941
Europe,Bulgaria,2021-11-04,6885868,20762,2793580,40.569758235272587
Europe,Bulgaria,2021-11-05,6885868,20253,2813833,40.863882374742005
Europe,Bulgaria,2021-11-06,6885868,6751,2820584,40.961923754565149
Europe,Bulgaria,2021-11-07,6885868,4761,2825345,41.031065364598909
Europe,Bulgaria,2021-11-08,6885868,13272,2838617,41.223807949847426
Europe,Bulgaria,2021-11-09,6885868,16971,2855588,41.470269252910455
Europe,Bulgaria,2021-11-10,6885868,17363,2872951,41.722423374947063
Europe,Bulgaria,2021-11-11,6885868,22378,2895329,42.047407821352365
Europe,Bulgaria,2021-11-12,6885868,21882,2917211,42.365189109056409
Europe,Bulgaria,2021-11-13,6885868,7707,2924918,42.477113996376346
Europe,Bulgaria,2021-11-14,6885868,,2924918,42.477113996376346
Europe,Bulgaria,2021-11-15,6885868,,2924918,42.477113996376346
Europe,Bulgaria,2021-11-16,6885868,22133,2947051,42.798540430923161
Europe,Bulgaria,2021-11-17,6885868,21503,2968554,43.110817692119568
Europe,Bulgaria,2021-11-18,6885868,22040,2990594,43.4308935344099
Europe,Bulgaria,2021-11-19,6885868,21734,3012328,43.746525492501455
Europe,Bulgaria,2021-11-20,6885868,7263,3019591,43.852002390983969
Europe,Bulgaria,2021-11-21,6885868,4543,3024134,43.917978096588548
Europe,Bulgaria,2021-11-22,6885868,15844,3039978,44.148072545102515
Europe,Bulgaria,2021-11-23,6885868,19731,3059709,44.434615940938741
Europe,Bulgaria,2021-11-24,6885868,19728,3079437,44.721115769282825
Europe,Bulgaria,2021-11-25,6885868,21100,3100537,45.027540464034452
Europe,Bulgaria,2021-11-26,6885868,21464,3122001,45.339251347832985
Europe,Bulgaria,2021-11-27,6885868,6659,3128660,45.435956657897016
Europe,Bulgaria,2021-11-28,6885868,4642,3133302,45.503370090742372
Europe,Bulgaria,2021-11-29,6885868,15806,3149108,45.732912684355838
Europe,Bulgaria,2021-11-30,6885868,19511,3168619,46.016261130768115
Europe,Bulgaria,2021-12-01,6885868,19504,3188123,46.299507919698726
Europe,Bulgaria,2021-12-02,6885868,20806,3208929,46.601663000220164
Europe,Bulgaria,2021-12-03,6885868,19809,3228738,46.889339150852152
Europe,Bulgaria,2021-12-04,6885868,6066,3234804,46.9774326199689
Europe,Bulgaria,2021-12-05,6885868,7430,3242234,47.085334775514141
Europe,Bulgaria,2021-12-06,6885868,8502,3250736,47.208805048252451
Europe,Bulgaria,2021-12-07,6885868,17787,3268523,47.46711670917886
Europe,Bulgaria,2021-12-08,6885868,17197,3285720,47.716860096650123
Europe,Bulgaria,2021-12-09,6885868,18817,3304537,47.990129929879572
Europe,Bulgaria,2021-12-10,6885868,18217,3322754,48.254686264680068
Europe,Bulgaria,2021-12-11,6885868,5987,3328741,48.341632456503667
Europe,Bulgaria,2021-12-12,6885868,3704,3332445,48.39542378680509
Europe,Bulgaria,2021-12-13,6885868,12013,3344458,48.56988254785017
Europe,Bulgaria,2021-12-14,6885868,17169,3361627,48.819219305394753
Europe,Bulgaria,2021-12-15,6885868,17849,3379476,49.078431361158827
Europe,Bulgaria,2021-12-16,6885868,18685,3398161,49.349784224733909
Europe,Bulgaria,2021-12-17,6885868,17655,3415816,49.606178916005945
Europe,Bulgaria,2021-12-18,6885868,6047,3421863,49.693996457672441
Europe,Bulgaria,2021-12-19,6885868,3919,3425782,49.7509101249109
Europe,Bulgaria,2021-12-20,6885868,15004,3440786,49.968805675624338
Europe,Bulgaria,2021-12-21,6885868,19120,3459906,50.24647582556041
Europe,Bulgaria,2021-12-22,6885868,16486,3476392,50.48589371739336
Europe,Bulgaria,2021-12-23,6885868,13938,3490330,50.688308285898017
Europe,Bulgaria,2021-12-24,6885868,1200,3491530,50.705735282755924
Europe,Bulgaria,2021-12-25,6885868,313,3491843,50.710280824436374
Europe,Bulgaria,2021-12-26,6885868,1623,3493466,50.733850837686688
Europe,Bulgaria,2021-12-27,6885868,3332,3496798,50.782239798962159
Europe,Bulgaria,2021-12-28,6885868,3866,3500664,50.8383837738394
Europe,Bulgaria,2021-12-29,6885868,19900,3520564,51.127381471733123
Europe,Bulgaria,2021-12-30,6885868,14608,3535172,51.339526113483444
Europe,Bulgaria,2021-12-31,6885868,3592,3538764,51.391690924078127
Europe,Bulgaria,2022-01-01,6885868,445,3539209,51.398153435412944
Europe,Bulgaria,2022-01-02,6885868,3703,3542912,51.451930243216978
Europe,Bulgaria,2022-01-03,6885868,6830,3549742,51.551118900333257
Europe,Bulgaria,2022-01-04,6885868,24928,3574670,51.913135715061628
Europe,Bulgaria,2022-01-05,6885868,32400,3607070,52.383664630225269
Europe,Bulgaria,2022-01-06,6885868,35145,3642215,52.894057800701376
Europe,Bulgaria,2022-01-07,6885868,34465,3676680,53.394575672958013
Europe,Bulgaria,2022-01-08,6885868,11272,3687952,53.558273263443333
Europe,Bulgaria,2022-01-09,6885868,6823,3694775,53.657360263077948
Europe,Bulgaria,2022-01-10,6885868,22887,3717662,53.989736660650479
Europe,Bulgaria,2022-01-11,6885868,31978,3749640,54.454137081919086
Europe,Bulgaria,2022-01-12,6885868,30365,3780005,54.895112714911178
Europe,Bulgaria,2022-01-13,6885868,29656,3809661,55.325791897259727
Europe,Bulgaria,2022-01-14,6885868,24753,3834414,55.685267274946312
Europe,Bulgaria,2022-01-15,6885868,6990,3841404,55.786779531643646
Europe,Bulgaria,2022-01-16,6885868,3718,3845122,55.840774176908411
Europe,Bulgaria,2022-01-17,6885868,13699,3858821,56.039717868538865
Europe,Bulgaria,2022-01-18,6885868,18967,3877788,56.315166076375554
Europe,Bulgaria,2022-01-19,6885868,19290,3897078,56.595305050866493
Europe,Bulgaria,2022-01-20,6885868,19171,3916249,56.873715848169034
Europe,Bulgaria,2022-01-21,6885868,13539,3929788,57.070335940218428
Europe,Bulgaria,2022-01-22,6885868,3737,3933525,57.124606512933454
Europe,Bulgaria,2022-01-23,6885868,1938,3935463,57.152751112858979
Europe,Bulgaria,2022-01-24,6885868,6880,3942343,57.252665894844334
Europe,Bulgaria,2022-01-25,6885868,10657,3953000,57.407432149439984
Europe,Bulgaria,2022-01-26,6885868,11848,3964848,57.579494698417108
Europe,Bulgaria,2022-01-27,6885868,12621,3977469,57.7627831378702
Europe,Bulgaria,2022-01-28,6885868,12787,3990256,57.94848231188864
Europe,Bulgaria,2022-01-29,6885868,3467,3993723,57.998831810310627
Europe,Bulgaria,2022-01-30,6885868,1901,3995624,58.026439077833039
Europe,Bulgaria,2022-01-31,6885868,7958,4003582,58.142009111995755
Europe,Bulgaria,2022-02-01,6885868,8181,4011763,58.260817663074569
Europe,Bulgaria,2022-02-02,6885868,8549,4020312,58.384970493189826
Europe,Bulgaria,2022-02-03,6885868,10065,4030377,58.531139429335568
Europe,Bulgaria,2022-02-04,6885868,9380,4039757,58.667360454774908
Europe,Bulgaria,2022-02-05,6885868,2611,4042368,58.70527869543826
Europe,Bulgaria,2022-02-06,6885868,1629,4043997,58.728935843672872
Europe,Bulgaria,2022-02-07,6885868,5668,4049665,58.811249358831738
Europe,Bulgaria,2022-02-08,6885868,7595,4057260,58.921547726444942
Europe,Bulgaria,2022-02-09,6885868,7547,4064807,59.031149014183839
Europe,Bulgaria,2022-02-10,6885868,8317,4073124,59.151932624906543
Europe,Bulgaria,2022-02-11,6885868,7434,4080558,59.259892870441313
Europe,Bulgaria,2022-02-12,6885868,2000,4082558,59.2889378652045
Europe,Bulgaria,2022-02-13,6885868,999,4083557,59.30344584008872
Europe,Bulgaria,2022-02-14,6885868,3806,4087363,59.358718465123061
Europe,Bulgaria,2022-02-15,6885868,5517,4092880,59.438839083177307
Europe,Bulgaria,2022-02-16,6885868,5395,4098275,59.517187956551012
Europe,Bulgaria,2022-02-17,6885868,5683,4103958,59.599719309170609
Europe,Bulgaria,2022-02-18,6885868,6109,4110067,59.688437245674763
Europe,Bulgaria,2022-02-19,6885868,1567,4111634,59.711193999071725
Europe,Bulgaria,2022-02-20,6885868,,4111634,59.711193999071725
Europe,Bulgaria,2022-02-21,6885868,,4111634,59.711193999071725
Europe,Bulgaria,2022-02-22,6885868,4413,4116047,59.7752817800167
Europe,Bulgaria,2022-02-23,6885868,4402,4120449,59.83920981349047
Europe,Bulgaria,2022-02-24,6885868,4632,4125081,59.906478021362005
Europe,Bulgaria,2022-02-25,6885868,4199,4129280,59.96745798786732
Europe,Bulgaria,2022-02-26,6885868,1179,4130459,59.984580012280219
Europe,Bulgaria,2022-02-27,6885868,553,4131012,59.992610953332246
Europe,Bulgaria,2022-02-28,6885868,2899,4133911,60.034711673241482
Europe,Bulgaria,2022-03-01,6885868,2316,4136227,60.068345777177257
Europe,Bulgaria,2022-03-02,6885868,2793,4139020,60.108907112364051
Europe,Bulgaria,2022-03-03,6885868,243,4139263,60.11243607922777
Europe,Bulgaria,2022-03-04,6885868,3445,4142708,60.162466082707368
Europe,Bulgaria,2022-03-05,6885868,849,4143557,60.174795682984339
Europe,Bulgaria,2022-03-06,6885868,,4143557,60.174795682984339
Europe,Bulgaria,2022-03-07,6885868,,4143557,60.174795682984339
Europe,Bulgaria,2022-03-08,6885868,1905,4145462,60.202461040496267
Europe,Bulgaria,2022-03-09,6885868,2684,4148146,60.241439423468471
Europe,Bulgaria,2022-03-10,6885868,2736,4150882,60.281172976304511
Europe,Bulgaria,2022-03-11,6885868,2468,4153350,60.31701449984228
Europe,Bulgaria,2022-03-12,6885868,704,4154054,60.327238337998921
Europe,Bulgaria,2022-03-13,6885868,290,4154344,60.331449862239594
Europe,Bulgaria,2022-03-14,6885868,1851,4156195,60.358331004892918
Europe,Bulgaria,2022-03-15,6885868,2324,4158519,60.392081288807745
Europe,Bulgaria,2022-03-16,6885868,2339,4160858,60.426049410183289
Europe,Bulgaria,2022-03-17,6885868,2443,4163301,60.461527871286528
Europe,Bulgaria,2022-03-18,6885868,2121,4165422,60.492330088232883
Europe,Bulgaria,2022-03-19,6885868,523,4165945,60.499925354363462
Europe,Bulgaria,2022-03-20,6885868,,4165945,60.499925354363462
Europe,Bulgaria,2022-03-21,6885868,,4165945,60.499925354363462
Europe,Bulgaria,2022-03-22,6885868,1792,4167737,60.525949669671277
Europe,Bulgaria,2022-03-23,6885868,2080,4169817,60.556156464224983
Europe,Bulgaria,2022-03-24,6885868,1788,4171605,60.582122689543283
Europe,Bulgaria,2022-03-25,6885868,1941,4173546,60.61031085696095
Europe,Bulgaria,2022-03-26,6885868,512,4174058,60.617746375620328
Europe,Bulgaria,2022-03-27,6885868,,4174058,60.617746375620328
Europe,Bulgaria,2022-03-28,6885868,,4174058,60.617746375620328
Europe,Bulgaria,2022-03-29,6885868,1845,4175903,60.644540383289367
Europe,Bulgaria,2022-03-30,6885868,1907,4177810,60.672234785796064
Europe,Bulgaria,2022-03-31,6885868,1697,4179507,60.696879463852639
Europe,Bulgaria,2022-04-01,6885868,,4179507,60.696879463852639
Europe,Bulgaria,2022-04-02,6885868,,4179507,60.696879463852639
Europe,Bulgaria,2022-04-03,6885868,,4179507,60.696879463852639
Europe,Bulgaria,2022-04-04,6885868,,4179507,60.696879463852639
Europe,Bulgaria,2022-04-05,6885868,1534,4181041,60.719156974836
Europe,Bulgaria,2022-04-06,6885868,1741,4182782,60.744440642777356
Europe,Bulgaria,2022-04-07,6885868,1558,4184340,60.767066693697878
Europe,Bulgaria,2022-04-08,6885868,1692,4186032,60.791638759267528
Europe,Bulgaria,2022-04-09,6885868,365,4186397,60.796939470811814
Europe,Bulgaria,2022-04-10,6885868,,4186397,60.796939470811814
Europe,Bulgaria,2022-04-11,6885868,,4186397,60.796939470811814
Europe,Bulgaria,2022-04-12,6885868,1884,4188281,60.824299855878735
Europe,Bulgaria,2022-04-13,6885868,1743,4190024,60.849612568814862
Europe,Bulgaria,2022-04-14,6885868,1628,4191652,60.873255194552087
Europe,Bulgaria,2022-04-15,6885868,,4191652,60.873255194552087
Europe,Bulgaria,2022-04-16,6885868,,4191652,60.873255194552087
Europe,Bulgaria,2022-04-17,6885868,,4191652,60.873255194552087
Europe,Bulgaria,2022-04-18,6885868,,4191652,60.873255194552087
Europe,Bulgaria,2022-04-19,6885868,1463,4193115,60.894501608221361
Europe,Bulgaria,2022-04-20,6885868,1348,4194463,60.914077934691747
